CustomerID,LeadDate,LeadSource,Status,PurchaseAmount,SatisfactionScore,Message,Sentiment,Product,is_conversion,is_churn
CUST0472,23/01/20 15:00,اینستاگرام,فعال,0,4,"تمدید اشتراک هزینه زیادی برامون داشت، ولی چون تیم به نرم‌افزار وابسته شده مجبور شدیم تمدید کنیم.",مثبت,ماژول اتوماسیون بازاریابی,0,0
CUST0473,23/01/20 16:00,ارجاع مشتری,فعال,0,4,"پشتیبانی خیلی مودب و پیگیر بود، هرچند برای رفع مشکل اصلی باید چند روز صبر می‌کردیم و همین برامون دردسر شد.",منفی,اشتراک CRM شش‌ماهه,0,0
CUST0474,23/01/20 17:00,نمایشگاه,لغو,0,2,"قیمت اشتراک نسبت به رقبا بالاتره، با این حال ماژول گزارش‌گیری باعث شد تحلیل‌هامون خیلی بهتر بشه.",منفی,اشتراک CRM شش‌ماهه,0,1
CUST0475,23/01/20 18:00,نمایشگاه,لغو,0,4,"محیط کاربری زیبا و ساده طراحی شده، اما بعضی تنظیمات پیچیده‌ست و وقت زیادی گرفت تا یاد بگیریم.",منفی,اشتراک CRM یک‌ماهه,0,1
CUST0476,23/01/20 19:00,اینستاگرام,لغو,0,1,"کیفیت پاسخ‌ها نسبت به دفعات اول بهتر شده، اما هنوز بعضی تیکت‌ها نیمه‌کاره بسته می‌شن.",مثبت,ماژول مدیریت تیکت پشتیبانی,0,1
CUST0477,23/01/20 20:00,تبلیغ گوگل,لغو,0,3,"احساس کلی مثبته، اما نگرانی داریم که در بلندمدت پشتیبانی نتونه همین کیفیت رو حفظ کنه.",منفی,اشتراک CRM یک‌ماهه,0,1
CUST0478,23/01/20 21:00,نمایشگاه,لغو,0,2,"از یک طرف امکانات نرم‌افزار واقعاً جامع و کاربردیه، اما کندی سرعت و قطعی‌های مکرر باعث شده تیمم دل‌سرد بشه.",مثبت,ماژول اتوماسیون بازاریابی,0,1
CUST0479,23/01/20 22:00,وب‌سایت,لغو,0,2,"تمدید اشتراک هزینه زیادی برامون داشت، ولی چون تیم به نرم‌افزار وابسته شده مجبور شدیم تمدید کنیم.",منفی,اشتراک CRM شش‌ماهه,0,1
CUST0480,23/01/20 23:00,اینستاگرام,فعال,0,3,"از خرید راضی هستم، ولی اینکه هر بار برای فعال‌سازی دوباره باید با پشتیبانی تماس بگیرم آزاردهنده‌ست.",مثبت,پکیج کامل CRM (فروش+بازاریابی+پشتیبانی),0,0
CUST0481,23/01/21 0:00,ارجاع مشتری,فعال,0,3,"به نظر می‌رسه تیم فروش خیلی حرفه‌ای عمل می‌کنه، اما زمان تحویل ماژول‌های سفارشی طولانی‌تر از انتظار بود.",خنثی,اشتراک CRM شش‌ماهه,0,0
CUST0482,23/01/21 1:00,ارجاع مشتری,لغو,0,4,"تمدید اشتراک هزینه زیادی برامون داشت، ولی چون تیم به نرم‌افزار وابسته شده مجبور شدیم تمدید کنیم.",منفی,اشتراک CRM یک‌ساله,0,1
CUST0483,23/01/21 2:00,وب‌سایت,خرید,2000000,1,"از خرید راضی هستم، ولی اینکه هر بار برای فعال‌سازی دوباره باید با پشتیبانی تماس بگیرم آزاردهنده‌ست.",مثبت,ماژول اتوماسیون بازاریابی,1,0
CUST0484,23/01/21 3:00,نمایشگاه,فعال,0,4,"تمدید اشتراک هزینه زیادی برامون داشت، ولی چون تیم به نرم‌افزار وابسته شده مجبور شدیم تمدید کنیم.",مثبت,پکیج کامل CRM (فروش+بازاریابی+پشتیبانی),0,0
CUST0485,23/01/21 4:00,اینستاگرام,لغو,0,2,"احساس کلی مثبته، اما نگرانی داریم که در بلندمدت پشتیبانی نتونه همین کیفیت رو حفظ کنه.",خنثی,ماژول مدیریت تیکت پشتیبانی,0,1
CUST0486,23/01/21 5:00,وب‌سایت,خرید,0,4,"تمدید اشتراک هزینه زیادی برامون داشت، ولی چون تیم به نرم‌افزار وابسته شده مجبور شدیم تمدید کنیم.",منفی,ماژول مدیریت تیکت پشتیبانی,1,0
CUST0487,23/01/21 6:00,نمایشگاه,لغو,0,4,"کیفیت پاسخ‌ها نسبت به دفعات اول بهتر شده، اما هنوز بعضی تیکت‌ها نیمه‌کاره بسته می‌شن.",منفی,پکیج کامل CRM (فروش+بازاریابی+پشتیبانی),0,1
CUST0488,23/01/21 7:00,اینستاگرام,فعال,0,4,"پشتیبانی خیلی مودب و پیگیر بود، هرچند برای رفع مشکل اصلی باید چند روز صبر می‌کردیم و همین برامون دردسر شد.",منفی,ماژول مدیریت تیکت پشتیبانی,0,0
CUST0489,23/01/21 8:00,ارجاع مشتری,لغو,0,4,"قیمت اشتراک نسبت به رقبا بالاتره، با این حال ماژول گزارش‌گیری باعث شد تحلیل‌هامون خیلی بهتر بشه.",منفی,پکیج کامل CRM (فروش+بازاریابی+پشتیبانی),0,1
CUST0490,23/01/21 9:00,اینستاگرام,فعال,0,3,"از یک طرف امکانات نرم‌افزار واقعاً جامع و کاربردیه، اما کندی سرعت و قطعی‌های مکرر باعث شده تیمم دل‌سرد بشه.",مثبت,ماژول اتوماسیون بازاریابی,0,0
CUST0491,23/01/21 10:00,تبلیغ گوگل,خرید,0,4,"محیط کاربری زیبا و ساده طراحی شده، اما بعضی تنظیمات پیچیده‌ست و وقت زیادی گرفت تا یاد بگیریم.",مثبت,پکیج کامل CRM (فروش+بازاریابی+پشتیبانی),1,0
CUST0492,23/01/21 11:00,اینستاگرام,فعال,0,3,"از خرید راضی هستم، ولی اینکه هر بار برای فعال‌سازی دوباره باید با پشتیبانی تماس بگیرم آزاردهنده‌ست.",مثبت,پکیج کامل CRM (فروش+بازاریابی+پشتیبانی),0,0
CUST0493,23/01/21 12:00,تبلیغ گوگل,خرید,5000000,3,"از یک طرف امکانات نرم‌افزار واقعاً جامع و کاربردیه، اما کندی سرعت و قطعی‌های مکرر باعث شده تیمم دل‌سرد بشه.",منفی,اشتراک CRM یک‌ساله,1,0
CUST0494,23/01/21 13:00,اینستاگرام,فعال,0,4,"تمدید اشتراک هزینه زیادی برامون داشت، ولی چون تیم به نرم‌افزار وابسته شده مجبور شدیم تمدید کنیم.",مثبت,اشتراک CRM یک‌ساله,0,0
CUST0495,23/01/21 14:00,تبلیغ گوگل,لغو,0,1,"پشتیبانی خیلی مودب و پیگیر بود، هرچند برای رفع مشکل اصلی باید چند روز صبر می‌کردیم و همین برامون دردسر شد.",مثبت,اشتراک CRM یک‌ماهه,0,1
CUST0496,23/01/21 15:00,ارجاع مشتری,لغو,0,4,"از یک طرف امکانات نرم‌افزار واقعاً جامع و کاربردیه، اما کندی سرعت و قطعی‌های مکرر باعث شده تیمم دل‌سرد بشه.",خنثی,ماژول اتوماسیون بازاریابی,0,1
CUST0497,23/01/21 16:00,نمایشگاه,فعال,0,4,"پشتیبانی خیلی مودب و پیگیر بود، هرچند برای رفع مشکل اصلی باید چند روز صبر می‌کردیم و همین برامون دردسر شد.",خنثی,ماژول اتوماسیون بازاریابی,0,0
CUST0498,23/01/21 17:00,تبلیغ گوگل,لغو,0,3,"از خرید راضی هستم، ولی اینکه هر بار برای فعال‌سازی دوباره باید با پشتیبانی تماس بگیرم آزاردهنده‌ست.",مثبت,اشتراک CRM یک‌ساله,0,1
CUST0499,23/01/21 18:00,تبلیغ گوگل,فعال,0,1,"کیفیت پاسخ‌ها نسبت به دفعات اول بهتر شده، اما هنوز بعضی تیکت‌ها نیمه‌کاره بسته می‌شن.",مثبت,ماژول گزارش‌گیری پیشرفته,0,0
CUST0500,23/01/21 19:00,ارجاع مشتری,لغو,0,1,"کیفیت پاسخ‌ها نسبت به دفعات اول بهتر شده، اما هنوز بعضی تیکت‌ها نیمه‌کاره بسته می‌شن.",منفی,ماژول گزارش‌گیری پیشرفته,0,1
CUST0501,23/01/21 20:00,تبلیغ گوگل,خرید,5000000,5,"پشتیبانی خیلی مودب و پیگیر بود، هرچند برای رفع مشکل اصلی باید چند روز صبر می‌کردیم و همین برامون دردسر شد.",مثبت,اشتراک CRM یک‌ماهه,1,0
CUST0502,23/01/21 21:00,وب‌سایت,لغو,0,4,"پشتیبانی خیلی مودب و پیگیر بود، هرچند برای رفع مشکل اصلی باید چند روز صبر می‌کردیم و همین برامون دردسر شد.",مثبت,ماژول گزارش‌گیری پیشرفته,0,1
CUST0503,23/01/21 22:00,ارجاع مشتری,خرید,0,2,"قیمت اشتراک نسبت به رقبا بالاتره، با این حال ماژول گزارش‌گیری باعث شد تحلیل‌هامون خیلی بهتر بشه.",منفی,ماژول گزارش‌گیری پیشرفته,1,0
CUST0504,23/01/21 23:00,وب‌سایت,خرید,2000000,3,"به نظر می‌رسه تیم فروش خیلی حرفه‌ای عمل می‌کنه، اما زمان تحویل ماژول‌های سفارشی طولانی‌تر از انتظار بود.",مثبت,ماژول گزارش‌گیری پیشرفته,1,0
CUST0505,23/01/22 0:00,ارجاع مشتری,لغو,0,4,"قیمت اشتراک نسبت به رقبا بالاتره، با این حال ماژول گزارش‌گیری باعث شد تحلیل‌هامون خیلی بهتر بشه.",مثبت,اشتراک CRM شش‌ماهه,0,1
CUST0506,23/01/22 1:00,تبلیغ گوگل,فعال,0,5,"از یک طرف امکانات نرم‌افزار واقعاً جامع و کاربردیه، اما کندی سرعت و قطعی‌های مکرر باعث شده تیمم دل‌سرد بشه.",منفی,اشتراک CRM یک‌ماهه,0,0
CUST0507,23/01/22 2:00,وب‌سایت,لغو,0,1,"ماژول اتوماسیون بازاریابی عالیه و صرفه‌جویی زیادی ایجاد کرد، با این حال هنوز چند باگ جدی وجود داره.",مثبت,اشتراک CRM یک‌ساله,0,1
CUST0508,23/01/22 3:00,تبلیغ گوگل,خرید,10000000,2,"قیمت اشتراک نسبت به رقبا بالاتره، با این حال ماژول گزارش‌گیری باعث شد تحلیل‌هامون خیلی بهتر بشه.",منفی,ماژول گزارش‌گیری پیشرفته,1,0
CUST0509,23/01/22 4:00,ارجاع مشتری,فعال,0,5,"از یک طرف امکانات نرم‌افزار واقعاً جامع و کاربردیه، اما کندی سرعت و قطعی‌های مکرر باعث شده تیمم دل‌سرد بشه.",منفی,ماژول مدیریت تیکت پشتیبانی,0,0
CUST0510,23/01/22 5:00,تبلیغ گوگل,خرید,0,1,"محیط کاربری زیبا و ساده طراحی شده، اما بعضی تنظیمات پیچیده‌ست و وقت زیادی گرفت تا یاد بگیریم.",مثبت,پکیج کامل CRM (فروش+بازاریابی+پشتیبانی),1,0
CUST0511,23/01/22 6:00,وب‌سایت,فعال,0,2,"از یک طرف امکانات نرم‌افزار واقعاً جامع و کاربردیه، اما کندی سرعت و قطعی‌های مکرر باعث شده تیمم دل‌سرد بشه.",منفی,اشتراک CRM شش‌ماهه,0,0
CUST0512,23/01/22 7:00,وب‌سایت,خرید,5000000,5,"از یک طرف امکانات نرم‌افزار واقعاً جامع و کاربردیه، اما کندی سرعت و قطعی‌های مکرر باعث شده تیمم دل‌سرد بشه.",مثبت,ماژول گزارش‌گیری پیشرفته,1,0
CUST0513,23/01/22 8:00,تبلیغ گوگل,فعال,0,4,"پشتیبانی خیلی مودب و پیگیر بود، هرچند برای رفع مشکل اصلی باید چند روز صبر می‌کردیم و همین برامون دردسر شد.",مثبت,پکیج کامل CRM (فروش+بازاریابی+پشتیبانی),0,0
CUST0514,23/01/22 9:00,اینستاگرام,خرید,5000000,3,"احساس کلی مثبته، اما نگرانی داریم که در بلندمدت پشتیبانی نتونه همین کیفیت رو حفظ کنه.",مثبت,پکیج کامل CRM (فروش+بازاریابی+پشتیبانی),1,0
CUST0515,23/01/22 10:00,ارجاع مشتری,لغو,0,1,"تمدید اشتراک هزینه زیادی برامون داشت، ولی چون تیم به نرم‌افزار وابسته شده مجبور شدیم تمدید کنیم.",منفی,اشتراک CRM شش‌ماهه,0,1
CUST0516,23/01/22 11:00,ارجاع مشتری,فعال,0,1,"پشتیبانی خیلی مودب و پیگیر بود، هرچند برای رفع مشکل اصلی باید چند روز صبر می‌کردیم و همین برامون دردسر شد.",مثبت,اشتراک CRM یک‌ماهه,0,0
CUST0517,23/01/22 12:00,تبلیغ گوگل,فعال,0,2,"پشتیبانی خیلی مودب و پیگیر بود، هرچند برای رفع مشکل اصلی باید چند روز صبر می‌کردیم و همین برامون دردسر شد.",منفی,ماژول مدیریت تیکت پشتیبانی,0,0
CUST0518,23/01/22 13:00,اینستاگرام,لغو,0,5,"احساس کلی مثبته، اما نگرانی داریم که در بلندمدت پشتیبانی نتونه همین کیفیت رو حفظ کنه.",مثبت,ماژول مدیریت تیکت پشتیبانی,0,1
CUST0519,23/01/22 14:00,وب‌سایت,خرید,0,3,"احساس کلی مثبته، اما نگرانی داریم که در بلندمدت پشتیبانی نتونه همین کیفیت رو حفظ کنه.",منفی,ماژول مدیریت تیکت پشتیبانی,1,0
CUST0520,23/01/22 15:00,نمایشگاه,فعال,0,4,"تمدید اشتراک هزینه زیادی برامون داشت، ولی چون تیم به نرم‌افزار وابسته شده مجبور شدیم تمدید کنیم.",مثبت,ماژول گزارش‌گیری پیشرفته,0,0
CUST0521,23/01/22 16:00,نمایشگاه,فعال,0,5,"ماژول اتوماسیون بازاریابی عالیه و صرفه‌جویی زیادی ایجاد کرد، با این حال هنوز چند باگ جدی وجود داره.",خنثی,اشتراک CRM شش‌ماهه,0,0
CUST0522,23/01/22 17:00,تبلیغ گوگل,لغو,0,3,"محیط کاربری زیبا و ساده طراحی شده، اما بعضی تنظیمات پیچیده‌ست و وقت زیادی گرفت تا یاد بگیریم.",منفی,ماژول مدیریت تیکت پشتیبانی,0,1
CUST0523,23/01/22 18:00,اینستاگرام,لغو,0,2,"قیمت اشتراک نسبت به رقبا بالاتره، با این حال ماژول گزارش‌گیری باعث شد تحلیل‌هامون خیلی بهتر بشه.",مثبت,پکیج کامل CRM (فروش+بازاریابی+پشتیبانی),0,1
CUST0524,23/01/22 19:00,اینستاگرام,لغو,0,4,"از یک طرف امکانات نرم‌افزار واقعاً جامع و کاربردیه، اما کندی سرعت و قطعی‌های مکرر باعث شده تیمم دل‌سرد بشه.",منفی,پکیج کامل CRM (فروش+بازاریابی+پشتیبانی),0,1
CUST0525,23/01/22 20:00,ارجاع مشتری,خرید,3500000,5,"قیمت اشتراک نسبت به رقبا بالاتره، با این حال ماژول گزارش‌گیری باعث شد تحلیل‌هامون خیلی بهتر بشه.",مثبت,ماژول اتوماسیون بازاریابی,1,0
CUST0526,23/01/22 21:00,وب‌سایت,فعال,0,5,"کیفیت پاسخ‌ها نسبت به دفعات اول بهتر شده، اما هنوز بعضی تیکت‌ها نیمه‌کاره بسته می‌شن.",منفی,ماژول اتوماسیون بازاریابی,0,0
CUST0527,23/01/22 22:00,اینستاگرام,خرید,5000000,1,"از خرید راضی هستم، ولی اینکه هر بار برای فعال‌سازی دوباره باید با پشتیبانی تماس بگیرم آزاردهنده‌ست.",منفی,اشتراک CRM شش‌ماهه,1,0
CUST0528,23/01/22 23:00,نمایشگاه,لغو,0,4,"ماژول اتوماسیون بازاریابی عالیه و صرفه‌جویی زیادی ایجاد کرد، با این حال هنوز چند باگ جدی وجود داره.",مثبت,ماژول گزارش‌گیری پیشرفته,0,1
CUST0529,23/01/23 0:00,وب‌سایت,فعال,0,4,"از خرید راضی هستم، ولی اینکه هر بار برای فعال‌سازی دوباره باید با پشتیبانی تماس بگیرم آزاردهنده‌ست.",مثبت,ماژول گزارش‌گیری پیشرفته,0,0
CUST0530,23/01/23 1:00,وب‌سایت,خرید,3500000,5,"از یک طرف امکانات نرم‌افزار واقعاً جامع و کاربردیه، اما کندی سرعت و قطعی‌های مکرر باعث شده تیمم دل‌سرد بشه.",مثبت,اشتراک CRM یک‌ماهه,1,0
CUST0531,23/01/23 2:00,تبلیغ گوگل,خرید,0,2,"احساس کلی مثبته، اما نگرانی داریم که در بلندمدت پشتیبانی نتونه همین کیفیت رو حفظ کنه.",مثبت,اشتراک CRM یک‌ماهه,1,0
CUST0532,23/01/23 3:00,اینستاگرام,لغو,0,4,"از یک طرف امکانات نرم‌افزار واقعاً جامع و کاربردیه، اما کندی سرعت و قطعی‌های مکرر باعث شده تیمم دل‌سرد بشه.",مثبت,ماژول مدیریت تیکت پشتیبانی,0,1
CUST0533,23/01/23 4:00,تبلیغ گوگل,خرید,0,5,"محیط کاربری زیبا و ساده طراحی شده، اما بعضی تنظیمات پیچیده‌ست و وقت زیادی گرفت تا یاد بگیریم.",خنثی,اشتراک CRM یک‌ساله,1,0
CUST0534,23/01/23 5:00,اینستاگرام,فعال,0,3,"قیمت اشتراک نسبت به رقبا بالاتره، با این حال ماژول گزارش‌گیری باعث شد تحلیل‌هامون خیلی بهتر بشه.",مثبت,پکیج کامل CRM (فروش+بازاریابی+پشتیبانی),0,0
CUST0535,23/01/23 6:00,ارجاع مشتری,لغو,0,3,"تمدید اشتراک هزینه زیادی برامون داشت، ولی چون تیم به نرم‌افزار وابسته شده مجبور شدیم تمدید کنیم.",مثبت,اشتراک CRM یک‌ماهه,0,1
CUST0536,23/01/23 7:00,تبلیغ گوگل,خرید,0,1,"به نظر می‌رسه تیم فروش خیلی حرفه‌ای عمل می‌کنه، اما زمان تحویل ماژول‌های سفارشی طولانی‌تر از انتظار بود.",منفی,ماژول گزارش‌گیری پیشرفته,1,0
CUST0537,23/01/23 8:00,تبلیغ گوگل,فعال,0,3,"به نظر می‌رسه تیم فروش خیلی حرفه‌ای عمل می‌کنه، اما زمان تحویل ماژول‌های سفارشی طولانی‌تر از انتظار بود.",مثبت,پکیج کامل CRM (فروش+بازاریابی+پشتیبانی),0,0
CUST0538,23/01/23 9:00,نمایشگاه,لغو,0,3,"تمدید اشتراک هزینه زیادی برامون داشت، ولی چون تیم به نرم‌افزار وابسته شده مجبور شدیم تمدید کنیم.",خنثی,اشتراک CRM یک‌ساله,0,1
CUST0539,23/01/23 10:00,تبلیغ گوگل,خرید,0,5,"احساس کلی مثبته، اما نگرانی داریم که در بلندمدت پشتیبانی نتونه همین کیفیت رو حفظ کنه.",مثبت,اشتراک CRM یک‌ماهه,1,0
CUST0540,23/01/23 11:00,اینستاگرام,خرید,0,3,"به نظر می‌رسه تیم فروش خیلی حرفه‌ای عمل می‌کنه، اما زمان تحویل ماژول‌های سفارشی طولانی‌تر از انتظار بود.",مثبت,اشتراک CRM شش‌ماهه,1,0
CUST0541,23/01/23 12:00,نمایشگاه,لغو,0,3,"احساس کلی مثبته، اما نگرانی داریم که در بلندمدت پشتیبانی نتونه همین کیفیت رو حفظ کنه.",مثبت,ماژول اتوماسیون بازاریابی,0,1
CUST0542,23/01/23 13:00,تبلیغ گوگل,لغو,0,4,"پشتیبانی خیلی مودب و پیگیر بود، هرچند برای رفع مشکل اصلی باید چند روز صبر می‌کردیم و همین برامون دردسر شد.",منفی,اشتراک CRM یک‌ماهه,0,1
CUST0543,23/01/23 14:00,تبلیغ گوگل,لغو,0,2,"محیط کاربری زیبا و ساده طراحی شده، اما بعضی تنظیمات پیچیده‌ست و وقت زیادی گرفت تا یاد بگیریم.",مثبت,اشتراک CRM یک‌ماهه,0,1
CUST0544,23/01/23 15:00,ارجاع مشتری,خرید,0,3,"ماژول اتوماسیون بازاریابی عالیه و صرفه‌جویی زیادی ایجاد کرد، با این حال هنوز چند باگ جدی وجود داره.",منفی,اشتراک CRM شش‌ماهه,1,0
CUST0545,23/01/23 16:00,تبلیغ گوگل,خرید,0,4,"قیمت اشتراک نسبت به رقبا بالاتره، با این حال ماژول گزارش‌گیری باعث شد تحلیل‌هامون خیلی بهتر بشه.",مثبت,ماژول گزارش‌گیری پیشرفته,1,0
CUST0546,23/01/23 17:00,وب‌سایت,فعال,0,5,"قیمت اشتراک نسبت به رقبا بالاتره، با این حال ماژول گزارش‌گیری باعث شد تحلیل‌هامون خیلی بهتر بشه.",خنثی,ماژول مدیریت تیکت پشتیبانی,0,0
CUST0547,23/01/23 18:00,نمایشگاه,لغو,0,4,"ماژول اتوماسیون بازاریابی عالیه و صرفه‌جویی زیادی ایجاد کرد، با این حال هنوز چند باگ جدی وجود داره.",مثبت,اشتراک CRM شش‌ماهه,0,1
CUST0548,23/01/23 19:00,وب‌سایت,لغو,0,4,"از یک طرف امکانات نرم‌افزار واقعاً جامع و کاربردیه، اما کندی سرعت و قطعی‌های مکرر باعث شده تیمم دل‌سرد بشه.",منفی,ماژول مدیریت تیکت پشتیبانی,0,1
CUST0549,23/01/23 20:00,نمایشگاه,خرید,5000000,2,"از یک طرف امکانات نرم‌افزار واقعاً جامع و کاربردیه، اما کندی سرعت و قطعی‌های مکرر باعث شده تیمم دل‌سرد بشه.",منفی,اشتراک CRM یک‌ماهه,1,0
CUST0550,23/01/23 21:00,ارجاع مشتری,خرید,5000000,5,"از خرید راضی هستم، ولی اینکه هر بار برای فعال‌سازی دوباره باید با پشتیبانی تماس بگیرم آزاردهنده‌ست.",مثبت,ماژول گزارش‌گیری پیشرفته,1,0
CUST0551,23/01/23 22:00,تبلیغ گوگل,خرید,2000000,2,"از یک طرف امکانات نرم‌افزار واقعاً جامع و کاربردیه، اما کندی سرعت و قطعی‌های مکرر باعث شده تیمم دل‌سرد بشه.",خنثی,اشتراک CRM یک‌ساله,1,0
CUST0552,23/01/23 23:00,تبلیغ گوگل,خرید,10000000,4,"احساس کلی مثبته، اما نگرانی داریم که در بلندمدت پشتیبانی نتونه همین کیفیت رو حفظ کنه.",مثبت,اشتراک CRM یک‌ماهه,1,0
CUST0553,23/01/24 0:00,تبلیغ گوگل,فعال,0,3,"تمدید اشتراک هزینه زیادی برامون داشت، ولی چون تیم به نرم‌افزار وابسته شده مجبور شدیم تمدید کنیم.",منفی,اشتراک CRM شش‌ماهه,0,0
CUST0554,23/01/24 1:00,نمایشگاه,فعال,0,5,"پشتیبانی خیلی مودب و پیگیر بود، هرچند برای رفع مشکل اصلی باید چند روز صبر می‌کردیم و همین برامون دردسر شد.",منفی,اشتراک CRM یک‌ساله,0,0
CUST0555,23/01/24 2:00,تبلیغ گوگل,لغو,0,4,"ماژول اتوماسیون بازاریابی عالیه و صرفه‌جویی زیادی ایجاد کرد، با این حال هنوز چند باگ جدی وجود داره.",مثبت,ماژول اتوماسیون بازاریابی,0,1
CUST0556,23/01/24 3:00,وب‌سایت,لغو,0,4,"احساس کلی مثبته، اما نگرانی داریم که در بلندمدت پشتیبانی نتونه همین کیفیت رو حفظ کنه.",مثبت,اشتراک CRM یک‌ساله,0,1
CUST0557,23/01/24 4:00,تبلیغ گوگل,فعال,0,2,"احساس کلی مثبته، اما نگرانی داریم که در بلندمدت پشتیبانی نتونه همین کیفیت رو حفظ کنه.",منفی,اشتراک CRM شش‌ماهه,0,0
CUST0558,23/01/24 5:00,ارجاع مشتری,فعال,0,3,"از خرید راضی هستم، ولی اینکه هر بار برای فعال‌سازی دوباره باید با پشتیبانی تماس بگیرم آزاردهنده‌ست.",منفی,پکیج کامل CRM (فروش+بازاریابی+پشتیبانی),0,0
CUST0559,23/01/24 6:00,وب‌سایت,خرید,2000000,4,"احساس کلی مثبته، اما نگرانی داریم که در بلندمدت پشتیبانی نتونه همین کیفیت رو حفظ کنه.",مثبت,اشتراک CRM یک‌ساله,1,0
CUST0560,23/01/24 7:00,تبلیغ گوگل,خرید,3500000,4,"محیط کاربری زیبا و ساده طراحی شده، اما بعضی تنظیمات پیچیده‌ست و وقت زیادی گرفت تا یاد بگیریم.",مثبت,اشتراک CRM شش‌ماهه,1,0
CUST0561,23/01/24 8:00,تبلیغ گوگل,لغو,0,2,"از یک طرف امکانات نرم‌افزار واقعاً جامع و کاربردیه، اما کندی سرعت و قطعی‌های مکرر باعث شده تیمم دل‌سرد بشه.",مثبت,پکیج کامل CRM (فروش+بازاریابی+پشتیبانی),0,1
CUST0562,23/01/24 9:00,اینستاگرام,لغو,0,5,"قیمت اشتراک نسبت به رقبا بالاتره، با این حال ماژول گزارش‌گیری باعث شد تحلیل‌هامون خیلی بهتر بشه.",خنثی,اشتراک CRM یک‌ماهه,0,1
CUST0563,23/01/24 10:00,نمایشگاه,فعال,0,5,"محیط کاربری زیبا و ساده طراحی شده، اما بعضی تنظیمات پیچیده‌ست و وقت زیادی گرفت تا یاد بگیریم.",منفی,پکیج کامل CRM (فروش+بازاریابی+پشتیبانی),0,0
CUST0564,23/01/24 11:00,وب‌سایت,خرید,3500000,3,"پشتیبانی خیلی مودب و پیگیر بود، هرچند برای رفع مشکل اصلی باید چند روز صبر می‌کردیم و همین برامون دردسر شد.",مثبت,ماژول گزارش‌گیری پیشرفته,1,0
CUST0565,23/01/24 12:00,اینستاگرام,خرید,2000000,5,"پشتیبانی خیلی مودب و پیگیر بود، هرچند برای رفع مشکل اصلی باید چند روز صبر می‌کردیم و همین برامون دردسر شد.",خنثی,ماژول اتوماسیون بازاریابی,1,0
CUST0566,23/01/24 13:00,ارجاع مشتری,لغو,0,4,"پشتیبانی خیلی مودب و پیگیر بود، هرچند برای رفع مشکل اصلی باید چند روز صبر می‌کردیم و همین برامون دردسر شد.",منفی,پکیج کامل CRM (فروش+بازاریابی+پشتیبانی),0,1
CUST0567,23/01/24 14:00,نمایشگاه,فعال,0,3,"از یک طرف امکانات نرم‌افزار واقعاً جامع و کاربردیه، اما کندی سرعت و قطعی‌های مکرر باعث شده تیمم دل‌سرد بشه.",منفی,ماژول گزارش‌گیری پیشرفته,0,0
CUST0568,23/01/24 15:00,وب‌سایت,فعال,0,3,"احساس کلی مثبته، اما نگرانی داریم که در بلندمدت پشتیبانی نتونه همین کیفیت رو حفظ کنه.",منفی,ماژول گزارش‌گیری پیشرفته,0,0
CUST0569,23/01/24 16:00,تبلیغ گوگل,فعال,0,4,"پشتیبانی خیلی مودب و پیگیر بود، هرچند برای رفع مشکل اصلی باید چند روز صبر می‌کردیم و همین برامون دردسر شد.",منفی,ماژول گزارش‌گیری پیشرفته,0,0
CUST0570,23/01/24 17:00,وب‌سایت,لغو,0,4,"ماژول اتوماسیون بازاریابی عالیه و صرفه‌جویی زیادی ایجاد کرد، با این حال هنوز چند باگ جدی وجود داره.",خنثی,پکیج کامل CRM (فروش+بازاریابی+پشتیبانی),0,1
CUST0571,23/01/24 18:00,تبلیغ گوگل,خرید,2000000,3,"قیمت اشتراک نسبت به رقبا بالاتره، با این حال ماژول گزارش‌گیری باعث شد تحلیل‌هامون خیلی بهتر بشه.",منفی,اشتراک CRM شش‌ماهه,1,0
CUST0572,23/01/24 19:00,نمایشگاه,خرید,10000000,4,"احساس کلی مثبته، اما نگرانی داریم که در بلندمدت پشتیبانی نتونه همین کیفیت رو حفظ کنه.",منفی,اشتراک CRM شش‌ماهه,1,0
CUST0573,23/01/24 20:00,تبلیغ گوگل,لغو,0,4,"از خرید راضی هستم، ولی اینکه هر بار برای فعال‌سازی دوباره باید با پشتیبانی تماس بگیرم آزاردهنده‌ست.",منفی,ماژول اتوماسیون بازاریابی,0,1
CUST0574,23/01/24 21:00,ارجاع مشتری,خرید,3500000,4,"از یک طرف امکانات نرم‌افزار واقعاً جامع و کاربردیه، اما کندی سرعت و قطعی‌های مکرر باعث شده تیمم دل‌سرد بشه.",خنثی,اشتراک CRM شش‌ماهه,1,0
CUST0575,23/01/24 22:00,تبلیغ گوگل,خرید,0,1,"تمدید اشتراک هزینه زیادی برامون داشت، ولی چون تیم به نرم‌افزار وابسته شده مجبور شدیم تمدید کنیم.",منفی,ماژول مدیریت تیکت پشتیبانی,1,0
CUST0576,23/01/24 23:00,ارجاع مشتری,فعال,0,5,"محیط کاربری زیبا و ساده طراحی شده، اما بعضی تنظیمات پیچیده‌ست و وقت زیادی گرفت تا یاد بگیریم.",منفی,اشتراک CRM شش‌ماهه,0,0
